Track URI,Track Name,Artist Name(s),Duration (ms),Popularity,Explicit,User,playlist year,release_year
spotify:track:5QVOfXj8466NDNQRAqfWaA,Bagchaser Can,Pashanim,129412,65,False,Keke,2024,2023
spotify:track:2cEklOsQ4yr4SgtXZtHwvN,Mami (feat. BIA),Luciano;BIA,178398,0,False,Keke,2024,2023
spotify:track:0kQkXgcAutpYt6OifSJFWK,DOCTOR,reezy,134698,55,True,Keke,2024,2023
spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,216386,77,True,Keke,2024,2019
spotify:track:7afBX5p6Qw5RPfpedhEMWS,4am,JBEE,193714,65,True,Keke,2024,2021
spotify:track:4yNNFapUZM7aTElXE2JveQ,Frozen Tears,Luciano,208282,46,False,Keke,2024,2022
spotify:track:6D60SSnCQ00TdAQTOPCNGg,Cripwalks (with Pashanim & Monk),BHZ,136489,50,True,Keke,2024,2020
spotify:track:4VQO1UdVIecQqB49PlANHz,It's Up (feat. Young Thug & 21 Savage),Drake;Young Thug;21 Savage,278000,3,True,Keke,2024,2024
spotify:track:6pe4kkc27IKSkubhLY7a5C,24's,JBEE,166027,16,True,Keke,2024,2022
spotify:track:26iFmjYygUfZrUQSvuGGRn,Cloud,Headie One;Luciano,187826,26,True,Keke,2024,2022
spotify:track:1rDfZwXzeotPuDtBJotaK1,SHOOT,reezy,159816,49,True,Keke,2024,2023
spotify:track:7u3w4fQhulC1etJbdfmv3Q,IFTK,Tion Wayne;La Roux,190684,62,True,Keke,2024,2022
spotify:track:5wwPdWKbDEiybmWkZqsGGn,"Next Up - S4-E2, Pt. 1",JBEE;Mixtape Madness,120839,28,True,Keke,2024,2022
spotify:track:1ftln1emQR93Oyw0pJqN2i,2CB,RAF Camora;Luciano,172288,59,True,Keke,2024,2021
spotify:track:2UREu1Y8CO4jXkbvqAtP7g,Monster,Skillet,178013,82,False,Keke,2024,2009
spotify:track:6fuO9uk9wbjCHvQJqk2Qpx,paris freestyle - skrilla remix,Pashanim;skrilla,105982,62,False,Keke,2024,2021
spotify:track:2p7k0RHPeNU8H7CSRWwIgp,Rasenschach,Filow,144894,0,False,Keke,2024,2024
spotify:track:1t3DUBo9FDyH8vROTU4fAi,EXPENSIVE SHIT,reezy;Luciano,179600,55,True,Keke,2024,2023
spotify:track:3w0w2T288dec0mgeZZqoNN,CARNIVAL,¥$;Kanye West;Ty Dolla $ign;Rich The Kid;Playboi Carti,264324,10,True,Keke,2024,2024
spotify:track:6A3SB2C4U6JtCavQOXLYNN,Je M'appelle,Benzz,139574,65,True,Keke,2024,2022
spotify:track:3BouYneOiIcnpuswhcfjwf,700 Main Street,DAT ADAM,243028,58,False,Keke,2024,2015
spotify:track:4vzJrkfHbCGaodPA5RY5BV,Loading,Central Cee,173333,68,True,Keke,2024,2021
spotify:track:0KM9WrAeweNFtbc7YdWGuN,GUT<BESSER<ICH,TJ_beastboy,157000,50,True,Keke,2024,2021
spotify:track:4BOZst1a8mfanfRSfdRzi9,Alors Alors,Benzz,132765,55,True,Keke,2024,2022
spotify:track:7pnQ23WgZca9jEfMts9qsR,Latest Trends,A1 x J1,158117,60,True,Keke,2024,2021
spotify:track:2GwdxHbQitONOiVAgA37dM,Flasche Luft,Longus Mongus;Monk;BHZ;Dead Dawg,209306,53,True,Keke,2024,2020
spotify:track:65U2jvRzP5dqAj004FVtHw,ARRIVED,Luciano;Headie One,214400,46,False,Keke,2024,2021
spotify:track:1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,Eminem,322226,81,True,Keke,2024,2004
spotify:track:6BbINUfGabVyiNFJpQXn3x,Wicked,Future,173346,62,True,Keke,2024,2016
spotify:track:1o6x7iRcDQPEEg8YPgLeVA,Day in the Life,Central Cee,188689,65,True,Keke,2024,2021
spotify:track:5E2JcyolDstvqZ0PNpT3pS,SUVs,Luciano,162173,56,False,Keke,2024,2022
spotify:track:7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),A1 x J1;Tion Wayne,175774,60,True,Keke,2024,2022
spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,Oliver Twist,ArrDee,174857,56,True,Keke,2024,2022
spotify:track:1N8TTK1Uoy7UvQNUazfUt5,SPIT IN MY FACE!,ThxSoMch,147874,80,True,Keke,2024,2022
spotify:track:3EyUyo7yyRXAvkK30ivfkH,Heart On Ice,JBEE,145306,35,False,Keke,2024,2023
spotify:track:4oxGI8yyghLuMV7ybRG3kg,Obsessed With You,Central Cee,108650,67,True,Keke,2024,2022
spotify:track:4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,Nirvana,301920,85,False,Keke,2024,1991
spotify:track:5XVPNr0CAoUn1jD033Ucoo,Donuts,Gzuz,162937,62,True,Keke,2024,2020
spotify:track:6kVjyHFM9XIXumhoi6GG0Z,ROTTWEiLER,TJ_beastboy,156760,43,True,Keke,2024,2023
spotify:track:2tudvzsrR56uom6smgOcSf,Like That,Future;Metro Boomin;Kendrick Lamar,267706,82,True,Keke,2024,2024
spotify:track:3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,269000,87,False,Keke,2024,2002
spotify:track:5arobdEvdx8TaLkKWSmCSY,xD,DAT ADAM,239986,36,True,Keke,2024,2017
spotify:track:0lWWMmAAzcNr9tsQ4dB3Wo,WEREGARURUMON,TJ_beastboy,226000,43,True,Keke,2024,2021
spotify:track:2TcWjEXtpzziW28yOEiUPJ,PEPPERMINT,Luciano,197426,52,False,Keke,2024,2021
spotify:track:6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,181533,82,False,Keke,2024,1994
spotify:track:4jFjWItABR71T2mOpItbcy,Frisch,Gustav;01099,158105,58,True,Keke,2024,2020
spotify:track:2bOmHk0gSiGVmdUrnWRHUz,Kara,Beyazz,150491,36,True,Keke,2024,2020
spotify:track:1Fb8gCHRkmNAaN8vytd5vg,West Connect (feat. Central Cee),Luciano;Central Cee,212114,57,True,Keke,2024,2022
spotify:track:2HiGtNatPUPfWK5EVjErOw,GEiSTESKRA$$,TJ_beastboy;dyzzy.earth,193000,40,True,Keke,2024,2020
spotify:track:1aWrjGga6Ws67b2CWWTb4u,BM - London View,OTP;BM,164565,65,True,Keke,2024,2021
spotify:track:7sYfWTa2GD1KCaLgGFmFM5,DANCE!,1nonly;Ciscaux;Wassup Rocker,163200,8,True,Keke,2024,2021
spotify:track:4aYamw19Hloc6hQlJwWM1y,LAND OF FIRE,Kordhell,153600,56,True,Keke,2024,2022
spotify:track:3kEGL2WgJI0vAyEakijzXb,Mental Overload,Yungmon,138980,32,False,Keke,2025,2024
spotify:track:0bXeYcCz7NHxf43LsbJOau,Gear 5,Yungmon,125714,32,True,Keke,2025,2024
spotify:track:3tjoq1CMR4YtSUegC5sbU8,Commitment Issues,RIN,111146,53,False,Keke,2025,2022
spotify:track:5Ly5Hjdo9Pv4VarjD5YGaL,Rauch,Yungmon,185903,37,True,Keke,2025,2020
spotify:track:1m9hyvh3sfakGAWuRPoPMN,Problemboy,DONDON;Yungmon,144002,40,True,Keke,2025,2022
spotify:track:6lAv6XVHGYJzTDd4CKsiqm,7,Ufo361;Bonez MC,148914,55,True,Keke,2025,2021
spotify:track:4GUrzAwDBOyEMQTo42GGzf,Cinnamon Roll,Bonez MC;Gzuz,167821,63,True,Keke,2025,2023
spotify:track:27JofWBoi001NLicko8b0k,Herbst,Yungmon,163278,34,False,Keke,2025,2024
spotify:track:54nXosPlPn8GPXysQlCiMI,Fehler meines Lebens,Yungmon,107677,32,True,Keke,2025,2022
spotify:track:5QllDVWTd3lOLcceZsekwX,1994,RIN;oddworld,105331,55,False,Keke,2025,2024
spotify:track:6aO1DXT21BJqTA2t79HVTK,Rennen (Forgotten Song),Yinmon,200228,28,True,Keke,2025,2023
spotify:track:4q9n9wR6v3CrU1YvI7gKk2,Sailor Moon,Beyazz,130892,47,True,Keke,2025,2021
spotify:track:5XCGNbGblxYrMo2z81Fz07,Far Far Away,Yungmon;Lyran Dasz,159310,32,True,Keke,2025,2023
spotify:track:08p6O2CATs7HaOw3LuN6i3,Breakdown,Yungmon;LEX,139937,32,True,Keke,2025,2021
spotify:track:251oXBgv1BbcarwVYWG5ie,Bladerunner,Yinmon,185809,27,True,Keke,2025,2022
spotify:track:2oxXeOZor0pqUszu7tM0N7,Crystals,Yungmon;Lyran Dasz,186000,36,True,Keke,2025,2020
spotify:track:0IJZpqq3wsxiCYjOpSoyxo,Heilen (Intro),Yungmon,163764,39,False,Keke,2025,2025
spotify:track:7p0wIqhzCM4jpuBYdCuzsG,yk,Yatsu;Yungmon,125142,25,True,Keke,2025,2025
spotify:track:4yTw20Js6emMk5vMIEXAE2,Asphalt,Yungmon,163373,33,True,Keke,2025,2025
spotify:track:3t8kj9fF6jWk8dIfaoOho9,Adrenalin,Yungmon,138963,35,True,Keke,2025,2022
spotify:track:6NBZu27n3cxEk4y4c2Kxi8,1-800,bbno$;Ironmouse,209515,78,True,Keke,2025,2025
spotify:track:3mzcYCVRgYa5vHXqG7qB52,Chainsaw Man,Yungmon;Lyran Dasz,165394,38,True,Keke,2025,2023
spotify:track:4pswrTea0U8BCQjpfENxf2,FULL MOON,TJ_beastboy;Yungmon,174500,44,True,Keke,2025,2024
spotify:track:5M3vOlhB2DCi0F5RdAbx1d,FACETIME,WesGhost,186000,43,False,Keke,2025,2024
spotify:track:24sBckL7mZfqD2g5e2Nc9Q,appetite,STIM,158117,59,False,Keke,2025,2024
spotify:track:6sizQj16amSoj5iXMDCx5J,Hallow Kitty,Kwam.E;OVE,207428,56,True,Keke,2025,2023
spotify:track:76gcXhY3Zv6wW0BTe9nHJo,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),Travis Scott;James Blake;21 Savage,314836,75,True,Keke,2025,2023
spotify:track:4jVBIpuOiMj1crqd8LoCrJ,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott;Young Thug;M.I.A.,202794,73,True,Keke,2025,2020
spotify:track:3HV6iBGoFsUbVwJzdMJ8ZU,DARK 2.0 (feat. TWISTED),WesGhost;TWISTED,162222,42,True,Keke,2025,2024
spotify:track:721E4UTMCmMDfwBnq0PaVN,UH YEAH [WAHNSiNN 01],TJ_beastboy,181500,44,True,Keke,2025,2023
spotify:track:1WJCVRe1GLlTAcXs1Vr0pm,SOUL EATER,TJ_beastboy,199500,43,True,Keke,2025,2021
spotify:track:4kjI1gwQZRKNDkw1nI475M,MY EYES,Travis Scott,251249,81,True,Keke,2025,2023
spotify:track:5XVPNr0CAoUn1jD033Ucoo,Donuts,Gzuz,162937,62,True,Keke,2025,2020
spotify:track:4VFePVCYFzxUouQZNWMhH2,PSYCHO [WAHNSiNN 02],TJ_beastboy,197000,46,True,Keke,2025,2023
spotify:track:3BouYneOiIcnpuswhcfjwf,700 Main Street,DAT ADAM,243028,58,False,Keke,2025,2015
spotify:track:6A3SB2C4U6JtCavQOXLYNN,Je M'appelle,Benzz,139574,65,True,Keke,2025,2022
spotify:track:42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),Travis Scott;Playboi Carti,191700,84,True,Keke,2025,2023
spotify:track:6TdFkofgTvN0WfnWFmh4a6,née-nah,21 Savage;Travis Scott;Metro Boomin,220584,59,True,Keke,2025,2024
spotify:track:5JWsW8aJoBc4z0TN2TN4rC,1000x COOLER RMX,TJ_beastboy,127000,39,True,Keke,2025,2024
spotify:track:1v7L65Lzy0j0vdpRjJewt1,Lose Yourself,Eminem,322226,81,True,Keke,2025,2004
spotify:track:5u6vkDnOyaf8LsteDAj2ub,Ghostface Killers (feat. Travis Scott),21 Savage;Offset;Metro Boomin;Travis Scott,268933,67,True,Keke,2025,2017
spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,Oliver Twist,ArrDee,174857,56,True,Keke,2025,2022
spotify:track:1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),JID;21 Savage;Baby Tate,229938,78,True,Keke,2025,2022
spotify:track:6D60SSnCQ00TdAQTOPCNGg,Cripwalks (with Pashanim & Monk),BHZ,136489,50,True,Keke,2025,2020
spotify:track:0H9WHopZ62JeDaGau7REMw,Shababs botten,Pashanim,96030,59,True,Keke,2025,2019
spotify:track:3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),Drake;21 Savage,218364,81,True,Keke,2025,2022
spotify:track:69phA1R4gmQsBFRQ3INW8C,ONE CALL,Rich Amiri,121399,73,True,Keke,2025,2023
spotify:track:7pnQ23WgZca9jEfMts9qsR,Latest Trends,A1 x J1,158117,60,True,Keke,2025,2021
spotify:track:6RbkXyQVwjZ6Gvc2Y5TFoU,Dfa (cr-Version),DAT ADAM,312053,28,False,Keke,2025,2017
spotify:track:4yNKTcMi1JuXbAfQuYAhAE,stain,STIM,147200,43,False,Keke,2025,2023
spotify:track:2O8c1DmvhflC8rTsdGLHZZ,Ich sterbe allein,Yungmon,134660,30,True,Keke,2025,2021
spotify:track:31irUiPyJ2XwSo2V3V5sft,Overthinker,Yungmon,112000,32,True,Keke,2025,2023
spotify:track:4BOZst1a8mfanfRSfdRzi9,Alors Alors,Benzz,132765,55,True,Keke,2025,2022
spotify:track:65U2jvRzP5dqAj004FVtHw,ARRIVED,Luciano;Headie One,214400,46,False,Keke,2025,2021
spotify:track:1o6x7iRcDQPEEg8YPgLeVA,Day in the Life,Central Cee,188689,65,True,Keke,2025,2021
spotify:track:2zcujbHsQVDmsZi8I6Q0LP,EMPTY THE CLiP,TJ_beastboy,178746,41,False,Keke,2025,2023
spotify:track:2H7jZg2HliuQhZjfBblLrZ,Sommergewitter,Pashanim,138533,69,False,Keke,2025,2021
spotify:track:0u695M7KyzXaPIjpEbxOkB,SICKO MODE - Skrillex Remix,Travis Scott;Skrillex,304512,55,True,Keke,2025,2018
spotify:track:1Syhm4vkn6n2DYuFnyI60s,Scheiß auf eure Party,Ufo361,220327,64,True,Keke,2025,2016
spotify:track:6n66BbsVT7zTMxFiUwyB9g,BRICKCHAIN,mokuba;TJ_beastboy,145999,27,True,Keke,2025,2019
spotify:track:5QVOfXj8466NDNQRAqfWaA,Bagchaser Can,Pashanim,129412,65,False,Keke,2025,2023
spotify:track:1e9QSdX5uLUw6vbrkZJyXi,Fendi Drip,Luciano;Ufo361;Lil Baby,220880,55,False,Keke,2025,2019
spotify:track:6tgfPk01WoB2cK78rDEq2m,Don’t Lie (feat. Nemzzz),A1 x J1;Nemzzz,138591,52,True,Keke,2025,2022
spotify:track:4QWt7aCFlyk5vBRfBDbdG4,700 Main st (cr-Version),DAT ADAM,236653,34,False,Keke,2025,2017
spotify:track:0lWWMmAAzcNr9tsQ4dB3Wo,WEREGARURUMON,TJ_beastboy,226000,43,True,Keke,2025,2021
spotify:track:5wwPdWKbDEiybmWkZqsGGn,"Next Up - S4-E2, Pt. 1",JBEE;Mixtape Madness,120839,28,True,Keke,2025,2022
spotify:track:7dkqm3Oi8Qd0kwNE4tQCtQ,VVV,mikeeysmind;Sanikwave,227612,59,True,Keke,2025,2023
spotify:track:6Pk9SrYcNROzVANFESonWh,Doppel G,Pashanim,123146,66,False,Keke,2025,2022
spotify:track:7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,Drake,272112,73,True,Keke,2025,2023
spotify:track:0Bdp2yHwTggUh5zJSGh2dx,Hello Mate,ArrDee;Kyla,192857,49,True,Keke,2025,2022
spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Eminem,290320,88,True,Keke,2025,2002
spotify:track:1rDfZwXzeotPuDtBJotaK1,SHOOT,reezy,159816,49,True,Keke,2025,2023
spotify:track:1zCQXSnLkfXq3TzMLr6pWf,Shakira!,1nonly;EGOVERT,149577,13,True,Keke,2025,2020
spotify:track:1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),Drake;Young Thug;21 Savage,278000,70,True,Keke,2025,2024
spotify:track:1bDbXMyjaUIooNwFE9wn0N,Rich Flex,Drake;21 Savage,239359,76,True,Keke,2025,2022
spotify:track:1DjDsFFoA7yFYzgi6uRogP,Counter Culture,DAT ADAM,205280,29,True,Keke,2025,2018
spotify:track:4QUFwL6J0InUCQA1Fu2Js7,CAP DOWN,TJ_beastboy,194000,42,True,Keke,2025,2024
spotify:track:5Rs5fYBY3BmcjRhiDhwBuv,Sanageyama,DAT ADAM,188626,37,False,Keke,2025,2016
spotify:track:2242plslNyFhozX2i6kBT9,iTO iTO NO Mi,TJ_beastboy,160000,39,True,Keke,2025,2024
spotify:track:4yNNFapUZM7aTElXE2JveQ,Frozen Tears,Luciano,208282,46,False,Keke,2025,2022
spotify:track:78EDmwVdZzp6vTl3hVWzpW,6 Feet,Scarlxrd,121913,46,True,Keke,2025,2017
spotify:track:1aWrjGga6Ws67b2CWWTb4u,BM - London View,OTP;BM,164565,65,True,Keke,2025,2021
spotify:track:1N8TTK1Uoy7UvQNUazfUt5,SPIT IN MY FACE!,ThxSoMch,147874,80,True,Keke,2025,2022
spotify:track:3EyUyo7yyRXAvkK30ivfkH,Heart On Ice,JBEE,145306,35,False,Keke,2025,2023
spotify:track:6KTnaa96F3IO7q8p2tx6U9,IO,DAT ADAM,152000,29,True,Keke,2025,2017
spotify:track:3COVhNcQ71ZyAxHyM1xiK4,DEADBEAT - demo,WesGhost,145714,43,False,Keke,2025,2023
spotify:track:2XynYulas10Wmef4Gqrxw9,Hate.,ThxSoMch,134769,72,True,Keke,2025,2023
spotify:track:7afBX5p6Qw5RPfpedhEMWS,4am,JBEE,193714,65,True,Keke,2025,2021
spotify:track:0nAYDRF72KaqIuFu72Zsw6,blood moon,STIM,160500,42,False,Keke,2025,2024
spotify:track:3gY4hCcVELKWSlwc8DLUNL,BEASTMXDE,Scarlxrd,151529,29,True,Keke,2025,2019
spotify:track:1xIqDFx3KdByBnKMlTECcM,Coming for You (feat. A1 x J1),SwitchOTR;A1 x J1,178285,59,True,Keke,2025,2021
spotify:track:7BfRyF3eUgZxXBmt01PBZY,ATZENMODUS,BHZ;Ion Miles;Monk;Dead Dawg;Big Pat;Longus Mongus,261626,59,True,Keke,2025,2021
spotify:track:3ca0qKjgRKV2b6Sy5Fd75b,KiNG K0NG,TJ_beastboy;John on a Mission,161000,45,True,Keke,2025,2024
spotify:track:4IJHeXtnltkkYYWvYWitlh,"AN ALLE, DIE DAS FÜHLEN",TJ_beastboy,181000,45,True,Keke,2025,2021
spotify:track:6kVjyHFM9XIXumhoi6GG0Z,ROTTWEiLER,TJ_beastboy,156760,43,True,Keke,2025,2023
spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Living Life, In The Night",Cheriimoya;Sierra Kidd,122517,69,True,Keke,2025,2018
spotify:track:1swvWqnyHP63Y4r1qX2kVS,EXTREME DiNOSAURS,TJ_beastboy,110500,41,False,Keke,2025,2024
spotify:track:6Ixn21VEhC20fPcy2CDuIy,DONNiE DARKO,TJ_beastboy;Kynda Gray,176500,43,True,Keke,2025,2024
spotify:track:1VgoFzUT9iofLfn3rHOI3z,IN & OUT,reezy,148433,56,True,Keke,2025,2024
spotify:track:4keoRXcdwFkP8OzuJQ3ScK,EYES ON ME,asteria,116643,34,True,Keke,2025,2024
spotify:track:3D1vCe7Phmw2AGd0SAuFib,Schwertschlucken,Kind Kaputt,193020,15,False,Lewis,2023,2019
spotify:track:0Jee6zWV8GCO41Aemjhu3b,MAZE OF LIFE,川村ゆみ;平田志穂子,264720,46,False,Lewis,2023,2014
spotify:track:1Nx7KvCw6D3O0W2HwYg9tq,C’est Comme Ça,Paramore,149251,52,False,Lewis,2023,2023
spotify:track:0YHTrd78qCsMhzmgBHiZ28,Enigmatic Feeling,Ling tosite sigure,234400,46,False,Lewis,2023,2014
spotify:track:0VVJ8oBXp5jlr9qQkpMrR7,Dance!,平田志穂子;Lotus Juice,208626,56,False,Lewis,2023,2015
spotify:track:2OH4M2Y1u70a44bJOUgmml,Geisel,Kind Kaputt,214544,10,False,Lewis,2023,2019
spotify:track:7rU6Iebxzlvqy5t857bKFq,Plastic Love,Mariya Takeuchi,294493,66,False,Lewis,2023,2008
spotify:track:00nmZvZRyzQiYe2tAcDDUb,abnormalize,Ling tosite sigure,216666,51,False,Lewis,2023,2013
spotify:track:2oo5LldxWpPJH08CQvaFOm,I Want Love (Studio Mix),Akira Yamaoka,280160,44,False,Lewis,2023,2003
spotify:track:5nm8Zp4FSQaBcYOqGFmJcD,Aufgelöst / Vorwort,Kind Kaputt,258798,13,False,Lewis,2023,2019
spotify:track:2BHj31ufdEqVK5CkYDp9mA,Mayonaka no Door / Stay With Me,Miki Matsubara,312293,76,False,Lewis,2023,2008
spotify:track:1P1mhYegu7cnXphz3QQZdB,am 3:45,Ling tosite sigure,392333,36,False,Lewis,2023,2007
spotify:track:1z5VYBhAgRNMduqPZEiLuH,Miracle Of 22,We Are Scientists,232386,5,False,Lewis,2023,2023
spotify:track:0kSAG76CatoqhEhykdxJgs,Der graue Mann,Kind Kaputt,251071,9,False,Lewis,2023,2019
spotify:track:2ZMkAWKrNDXrQuF0N9Q9Xj,You First,Paramore,245521,57,False,Lewis,2023,2023
spotify:track:1pQ9MUBDpe5AVnpxha0uso,アレキシサイミアスペア,Ling tosite sigure,325693,38,False,Lewis,2023,2023
spotify:track:73yXCwINoNqUBJRAgPJPsY,Fly-day Chinatown,Yasuha,210240,65,False,Lewis,2023,1981
spotify:track:3j34uw9fbX2xJzqqEdXC8n,Besteck,Kind Kaputt,230704,14,False,Lewis,2023,2019
spotify:track:6kdRP3yx2g2CHNcpepXm2U,from the roof top～somewhere in the silence[sniper's theme],Ilaria Graziano,391578,32,False,Lewis,2023,2011
spotify:track:2uUKdWipSN06znZutHlDHo,One More Soul to the Call,Dany Simard,363448,19,False,Lewis,2023,2020
spotify:track:0NjKpXznxW4hPtLRhLugwB,Beautiful Circus (remastered at METROPOLIS),Ling tosite sigure,196666,31,False,Lewis,2023,2013
spotify:track:3vJBYqNY9YCCBOIcS6uPVs,"Morgen, Morgen",Kind Kaputt,212465,14,False,Lewis,2023,2019
spotify:track:2bfOeIn8bQkRr02NNX29tR,"Big Man, Little Dignity",Paramore,260384,55,False,Lewis,2023,2023
spotify:track:0xlrz9Fm5ozYSwS0OPFNqM,"Tokyo -Daybreak- (From ""Shin Megami Tensei V"")",Rohan Adiyodi,267272,3,False,Lewis,2023,2022
spotify:track:31cNfeFWpJYJ0rPeLTzXDk,Something Memorable,Kn1ght,359459,32,False,Lewis,2023,2016
spotify:track:76P3XTxNLBM3X2mbrzoXmb,Unterholz,Kind Kaputt,188137,12,False,Lewis,2023,2019
spotify:track:088gQXUdODQlu3fwr2eoj9,Capricorn Woman,Naomi Akimoto,242500,32,False,Lewis,2023,1984
spotify:track:2Jb3hVkRFoiiwXYcELiBfC,Figure 8,Paramore,204966,56,False,Lewis,2023,2023
spotify:track:24PTr0ied95tTY3uhaiU47,Turn It Up,We Are Scientists,237613,12,False,Lewis,2023,2023
spotify:track:3ha3AnugUqTYfeI8DxttK0,Schuld,Kind Kaputt,246751,13,False,Lewis,2023,2019
spotify:track:3exyHC4p8XrgzqovFLNa0j,School Life,kensuke ushio,117760,26,False,Lewis,2023,2018
spotify:track:0czRI0qwOQDe1tIIrsvkaK,Distant Dreamer,Duffy,305666,47,False,Lewis,2023,2008
spotify:track:7EUhSxz4srS8pqh1cENbLB,Liar,Paramore,261868,56,False,Lewis,2023,2023
spotify:track:5q26bg1ON3DBIKCGK9dCDm,Vermeiden,Kind Kaputt,225317,11,False,Lewis,2023,2019
spotify:track:3SaflIgQwfcdYUN92wda9f,Hydra,SEGA SOUND TEAM;庄司 英徳,166081,24,False,Lewis,2023,2021
spotify:track:21dU2S7RlKbFDMgZavSoJD,Operator Error,We Are Scientists,156080,0,True,Lewis,2023,2023
spotify:track:6JDMChLzb326JIKoakDFyw,Letter in a Suitcase,Anarbor,150532,47,False,Lewis,2023,2022
spotify:track:57h2o72eHGJyhig2VG8n3I,Eingeständnis,Kind Kaputt,213952,10,False,Lewis,2023,2019
spotify:track:7wYCva1bI1AkHRQoVXhy8F,Crave,Paramore,235012,60,False,Lewis,2023,2023
spotify:track:5m3MujW4zA1O3qIKREgdn6,Anamnesis,The Hirsch Effekt,181038,9,False,Lewis,2023,2012
spotify:track:6KczrJTEYkWKXZPJFyvkKT,Arche Gruber,Drangsal,234026,21,False,Lewis,2023,2018
spotify:track:05pgEBauMA7JUA9TqrYwbW,Akzeptieren / Nachwort,Kind Kaputt,350217,11,False,Lewis,2023,2019
spotify:track:7HdXRMw14roDx2a0COWk3M,This Is Why,Paramore,206700,62,False,Lewis,2023,2023
spotify:track:5HxgWJvo0IVSwGVgvdp33D,Steve McQueen,The Automatic,222173,35,False,Lewis,2023,2008
spotify:track:1hqZwOKSqjGkwt4WEFMEDC,"Best Friends (From ""Persona 4 Arena"")",When the Clock Strikes,209951,17,False,Lewis,2023,2016
spotify:track:4vyphwNDVPNDoI7iEbqdhk,Abschied,Kind Kaputt,191727,18,False,Lewis,2023,2019
spotify:track:5NRtdsFFlmyE8qDMgS08PE,Running Out Of Time,Paramore,192440,58,False,Lewis,2023,2023
spotify:track:3UMKYg0JuiVlB1C5SwloiL,Super Sonic Aurorally,Ling tosite sigure,220066,29,False,Lewis,2023,2023
spotify:track:45muK7tcmKiirVDpY4weHE,Limerent,The Hirsch Effekt,263974,7,False,Lewis,2023,2012
spotify:track:0lQ4q77hZUbF00VO6knXvJ,Gut gemeint,Kind Kaputt,176783,19,False,Lewis,2023,2022
spotify:track:59RjIhWIpthNpwrlChUvXm,The News,Paramore,187696,55,False,Lewis,2023,2023
spotify:track:0FLvllAtJg4ut2u0OiEg4m,Who What Who What,Ling tosite sigure,222000,40,False,Lewis,2023,2015
spotify:track:4S2CZucQAIH9TwTpHvX3hu,Midnight Pretenders - 2022 restored version,Tomoko Aran,343722,44,False,Lewis,2023,1983
spotify:track:2rvyXA6GW244J9WKmhUIX8,Leichter,Kind Kaputt,229113,20,False,Lewis,2023,2020
spotify:track:3jUTjCISntIUFL8jnAjzgc,Fallen Leaves,Billy Talent,199200,67,False,Lewis,2023,2006
spotify:track:43iYHMBNh5fgzMe3JCT6iG,Dispense with Sentiment,We Are Scientists,210000,0,False,Lewis,2023,2023
spotify:track:1LuHSkkfYqNQ9REmVSG5qN,Miki,kensuke ushio,112426,30,False,Lewis,2023,2018
spotify:track:0M2SX26YicKMOAxqtWGPUh,Thick Skull,Paramore,232998,56,False,Lewis,2023,2023
spotify:track:6JhUq57XpJeNMxboI4Ne3S,Gold Guns Girls,Metric,245280,62,False,Lewis,2023,2009
spotify:track:58U3KUbCdpTEoZtGNnQBOa,Wake The Dead,Comeback Kid,197226,50,False,Lewis,2023,2005
spotify:track:1Z62ioKpMBkjzzTA7SeAAm,"Buddy, Ryo",kensuke ushio,210893,39,False,Lewis,2023,2018
spotify:track:7b4iOHMngSAFhgN120hbWB,A Kiss,THE DRIVER ERA,271854,57,True,Lewis,2023,2021
spotify:track:5QyvmZYiOuK0saTv6J77Yg,Miami Disco,Perturbator,271046,47,False,Lewis,2023,2013
spotify:track:0zoGVO4bQXG8U6ChKwNgeg,4:00A.M.,Taeko Onuki,336960,68,False,Lewis,2023,1978
spotify:track:7tCHpjktA50ihtkLz6bAnn,Ain't No Rest For The Wicked - Original Version,Cage The Elephant,175493,66,False,Lewis,2023,2008
spotify:track:3BMzXtJnwWKKxew9ghHSxJ,Hudsonville MI 1956,La Dispute,239026,26,False,Lewis,2023,2014
spotify:track:60SvhHtwefT0e2G7i7kOH3,New Gold (feat. Tame Impala and Bootie Brown),Gorillaz;Tame Impala;Bootie Brown,215149,77,True,Lewis,2023,2023
