Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:26hOm7dTtBi0TdpDGl141t,"Die For You","SMITHEREENS","Joji",2022-11-04,211666,9,false,,1970-01-01T00:00:00Z,"","88rising Music/Warner Records",0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,4
spotify:track:46eK1kembooWblMi7M7yLM,"Look at Me Now","Look at Me Now","Brennan Savage",2017-07-01,150000,63,true,,1970-01-01T00:00:00Z,"emo rap,cloud rap","Brennan Savage",0.649,0.538,0,-9.793,0,0.0918,0.0483,0.401,0.0928,0.355,160.075,4
spotify:track:5WPdbg03Pbxw0MAFH9jxwD,"WO WARST DU?","ALLES WAR SCHÖN UND NICHTS TAT WEH","Casper",2022-02-25,203677,30,false,,1970-01-01T00:00:00Z,"deutscher hip-hop,deutscher indie,deutscher pop,deutscher indie pop","Columbia/Eklat Tonträger",0.69,0.728,6,-5.741,0,0.0389,0.128,0.000461,0.295,0.488,143.947,4
spotify:track:6XWGkUp5gJEd9Jhaipw13x,"sonne","sonne","Tiavo",2023-02-10,124161,25,false,,1970-01-01T00:00:00Z,"neue deutsche welle,deutscher indie,deutscher hip-hop,deutscher indie pop","recordJet",0.614,0.798,7,-6.502,0,0.11,0.0652,0,0.136,0.593,172.881,4
spotify:track:1abwytAhbWeHrbsA9eODOy,"Feeling Like The End","SMITHEREENS","Joji",2022-11-04,102480,1,false,,1970-01-01T00:00:00Z,"","88rising Music/Warner Records",0.794,0.668,2,-7.689,1,0.0646,0.299,0.00104,0.0899,0.632,148.016,4
spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Unholy (feat. Kim Petras)","Gloria","Sam Smith;Kim Petras",2023-01-27,156943,73,false,,1970-01-01T00:00:00Z,"softer pop","Capitol Records UK / EMI",0.719,0.454,2,-7.384,1,0.0707,0.0138,0.00000483,0.318,0.224,131.007,4
spotify:track:1eeQXNQnhBiU6yYBNb3lO0,"TNT (feat. Tua)","ALLES WAR SCHÖN UND NICHTS TAT WEH","Casper;Tua",2022-02-25,197490,39,false,,1970-01-01T00:00:00Z,"deutscher hip-hop,deutscher indie,deutscher pop,deutscher indie pop","Columbia/Eklat Tonträger",0.699,0.635,2,-7.08,1,0.0779,0.464,0.00000537,0.207,0.343,128.013,4
spotify:track:5G70ULH9UVir1OchTrpwrr,"2015 - 2022","2015 - 2022","Tiavo",2022-08-02,341333,8,true,,1970-01-01T00:00:00Z,"neue deutsche welle,deutscher indie,deutscher hip-hop,deutscher indie pop","Sony Music/Modern Angst",0.737,0.676,4,-6.424,0,0.278,0.511,0.00000226,0.0975,0.563,135.014,4
spotify:track:4IBK0s9QPphO37DPcYhsAO,"Ein Song reicht","KARGO","Kraftklub",2022-09-22,204304,57,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,deutscher pop","Vertigo Berlin",0.548,0.732,9,-5.781,0,0.0512,0.0072,0.000044,0.281,0.533,167.995,4
spotify:track:78cMSZpcRA7fas6KLoUJXV,"gegen die wand","polaR","Edo Saiya;Sharaktah",2022-03-18,141274,30,false,,1970-01-01T00:00:00Z,"deutscher hip-hop,deutscher indie,deutscher pop","MCTRL GmbH",0.621,0.707,5,-8.046,1,0.0494,0.0326,0.00000127,0.308,0.541,169.964,4
spotify:track:2NNq2V3PD8u55LqGs8ImU1,"Hated","Hated","YUNGBLUD",2023-08-24,189533,58,true,,1970-01-01T00:00:00Z,"","Locomotion Recordings/ Geffen Records",0.581,0.748,1,-5.208,0,0.257,0.0532,0,0.0761,0.852,192.073,4
spotify:track:1hod1JBUtaLol1PiMxggW7,"nackt","nackt","Tiavo;Jugo Ürdens",2022-08-19,177560,9,true,,1970-01-01T00:00:00Z,"neue deutsche welle,deutscher indie,deutscher hip-hop,deutscher indie pop","Sony Music/Modern Angst",0.377,0.71,0,-7.15,1,0.0819,0.02,0.00908,0.397,0.224,75.616,5
spotify:track:0U6X8jiH7iHREOZKo8yajq,"Ein Teil","Raop","CRO",2012-07-06,175480,3,false,,1970-01-01T00:00:00Z,"deutscher hip-hop,deutscher indie,deutscher pop,deutscher indie pop","BMG Rights Management",0.739,0.482,10,-6.414,0,0.184,0.469,0,0.109,0.671,98.958,4
spotify:track:7zBscbZUCr4jEABrfV9g03,"Before The Day Is Over","SMITHEREENS","Joji",2022-11-04,213706,1,false,,1970-01-01T00:00:00Z,"","88rising Music/Warner Records",0.393,0.305,9,-11.372,1,0.0461,0.765,0.00146,0.092,0.15,160.075,4
spotify:track:1MQLdI6RONvfjEz4K6ZRXp,"War","War","Chance Peña",2021-07-02,158363,63,false,,1970-01-01T00:00:00Z,"","Chance Peña",0.603,0.341,8,-11.383,1,0.0336,0.693,0.0996,0.101,0.195,110.004,4
spotify:track:5TqXJCtxrRoIBKufYQBFPE,"schnell schnell","sonne","Tiavo",2023-02-10,122057,23,false,,1970-01-01T00:00:00Z,"neue deutsche welle,deutscher indie,deutscher hip-hop,deutscher indie pop","recordJet",0.621,0.922,10,-4.757,1,0.0594,0.16,0,0.176,0.676,175.026,4
spotify:track:00yXb1NU2vtNBUxsRhahX6,"Wem mach ich was vor","Tua","Tua",2019-03-22,175907,40,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Chimperator",0.707,0.494,0,-9.97,0,0.0456,0.352,0,0.343,0.534,123.083,4
spotify:track:4DYKah8mcZf0O4l9Gt7woU,"Dissolve","SMITHEREENS","Joji",2022-11-04,177400,0,false,,1970-01-01T00:00:00Z,"","88rising Music/Warner Records",0.356,0.401,10,-10.303,1,0.0278,0.426,0.0000148,0.131,0.38,92.488,4
spotify:track:6UCKAo1KXnjFHj8RMXlZe5,"Hell","X Lovers","X Lovers",2022-06-10,199207,23,true,,1970-01-01T00:00:00Z,"","future random.",0.67,0.377,4,-8.101,1,0.0269,0.103,0.00000905,0.166,0.149,81.953,4
spotify:track:2g1KggY9PKvsoEAOaiz4xx,"Daisy","DEMIDEVIL","Ashnikko",2021-01-15,146523,67,true,,1970-01-01T00:00:00Z,"","Parlophone UK",0.834,0.663,8,-6.143,1,0.133,0.235,0,0.372,0.774,121.876,4
