Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6R8MCJtqkqvRNG76Cswy1M,"Duvet - Slowed Down Version","Duvet","bôa",2023-03-17,258507,54,false,,1970-01-01T00:00:00Z,"","Nettwerk Music Group",0.558,0.636,7,-10.592,0,0.0261,0.149,0.00619,0.192,0.555,148.015,4
spotify:track:540dYUn2k2zeY8vX11MdpP,"Dirtmouth","Hollow Knight Piano Collections","Christopher Larkin;David Peacock;Augustine Mayuga Gonzales",2019-11-28,322946,39,false,,1970-01-01T00:00:00Z,"soundtrack","Materia Collective",0.271,0.0143,0,-26.398,1,0.0428,0.991,0.902,0.0928,0.0518,77.149,4
spotify:track:2q3X0uc2XpGruqitKOm3xa,"Deliver Us","The Prince Of Egypt (Music From The Original Motion Picture Soundtrack)","Ofra Haza;Eden Riegel",1998-02-11,435200,56,false,,1970-01-01T00:00:00Z,"mizrahi","DreamWorks",0.217,0.178,4,-16.679,0,0.0383,0.728,0.0113,0.133,0.0925,73.059,4
spotify:track:6JXAzCUM0Drgc4FgVA6mGC,"Fallen Angel feat. Aimee B","Panty & Stocking with Garterbelt　The Original Soundtrack","Mitsunori Ikeda;Aimee B",2010-12-29,267600,50,false,,1970-01-01T00:00:00Z,"","FlyingDog",0.804,0.765,1,-5.612,1,0.0584,0.21,0.123,0.0993,0.91,94.994,4
spotify:track:64OoX5KIPyFL52sgTL8RJn,"Visages - Portrait Imparfait","Clair Obscur: Expedition 33 (Original Soundtrack)","Lorien Testard;Alice Duport-Percier",2025-04-24,293000,51,false,,1970-01-01T00:00:00Z,"soundtrack","Laced Records",0.132,0.646,7,-5.905,1,0.0501,0.222,0.0000111,0.146,0.149,86.536,1
spotify:track:4RLkwwOfMP4Shz8GAp6iPP,"Awakening","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,223604,52,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.271,0.569,9,-9.176,0,0.0358,0.236,0.773,0.125,0.117,73.618,4
spotify:track:78Krp041ua3HWk1eQttsUy,"The City Must Survive","Frostpunk (Original Soundtrack)","Piotr Musiał",2018-10-18,250937,46,false,,1970-01-01T00:00:00Z,"mittelalter","11 bit studios",0.401,0.716,7,-8.105,0,0.0357,0.481,0.954,0.16,0.246,95.035,4
spotify:track:1Mdk0tsjpowSddWQwU2nNg,"Visages - Idéal Mental","Clair Obscur: Expedition 33 (Original Soundtrack)","Lorien Testard",2025-04-24,282000,46,false,,1970-01-01T00:00:00Z,"soundtrack","Laced Records",0.236,0.668,4,-6.987,0,0.0544,0.226,0.748,0.134,0.0688,94.181,4
spotify:track:50Pf5xs5TG5bJplUnEJA7A,"Silksong","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,87335,51,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.472,0.0337,9,-24.146,0,0.0438,0.989,0.85,0.107,0.107,70.001,4
spotify:track:5HsKBMMq0Or3fcJ0KNbtmb,"Forgotten Battlefield - Dualliste","Clair Obscur: Expedition 33 (Original Soundtrack)","Lorien Testard;Alice Duport-Percier",2025-04-24,362000,53,false,,1970-01-01T00:00:00Z,"soundtrack","Laced Records",0.307,0.683,7,-6.925,0,0.053,0.495,0,0.264,0.0833,119.93,4
