Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3BMzXtJnwWKKxew9ghHSxJ,"Hudsonville MI 1956","Rooms of the House","La Dispute",2014-03-17,239026,26,false,,1970-01-01T00:00:00Z,"post-hardcore,midwest emo,gesprochenes wort,melodic hardcore,screamo,emo","Big Scary Monsters",0.47,0.896,5,-6.825,1,0.0664,0.163,0.00136,0.39,0.554,147.062,4
spotify:track:60SvhHtwefT0e2G7i7kOH3,"New Gold (feat. Tame Impala and Bootie Brown)","Cracker Island","Gorillaz;Tame Impala;Bootie Brown",2023-02-24,215149,77,true,,1970-01-01T00:00:00Z,"neo-psychedelic,indie","Parlophone UK",0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,3
spotify:track:6cthJIumjsMpJBeDJ2w6Dn,"Knock Knock","Hotline Miami: The Takedown EP","Scattle",2012,244363,48,false,,1970-01-01T00:00:00Z,"synthwave","Record Union",0.747,0.751,5,-8.004,0,0.0662,0.358,0.742,0.143,0.965,110,4
spotify:track:2oatfqk7BKfzdpmtcgu3Sc,"Heaven Knows","Rpm10","Rise Against",2003,203093,5,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Fat Wreck Chords",0.277,0.993,1,-2.923,0,0.172,0.000477,0.00221,0.207,0.197,102.576,4
spotify:track:6swC1FhShFOBw1WelyqIfZ,"Wolves","Highlines","FŒHN",2020-03-20,362693,18,false,,1970-01-01T00:00:00Z,"jazz,nu jazz","Mad Chaman",0.364,0.543,1,-11.993,1,0.0429,0.612,0.877,0.0947,0.208,94.718,4
spotify:track:1puJFK1ZUIcJAdEHcLJd8E,"街のドルフィン - 2020 Remaster","midnight crusin' (2020 Remaster)","Kingo Hamada",1982-10-21,233250,46,false,,1970-01-01T00:00:00Z,"city pop","WM Japan",0.751,0.661,9,-6.599,1,0.035,0.217,0.00109,0.0886,0.36,122.331,4
spotify:track:6s3kEvE18DIURckoh0mWTZ,"Monster","Not Accepted Anywhere","The Automatic",2006-09-15,219440,52,false,,1970-01-01T00:00:00Z,"","B-Unique Records Ltd",0.541,0.815,4,-7.223,0,0.0297,0.00035,0.0000045,0.117,0.64,141.485,4
spotify:track:1QkfNZ0Gh1QMiq7mtds6hq,"A Way of Life","Persona 3 Portable Original Soundtrack","藤田真由美;アトラスサウンドチーム;ATLUS GAME MUSIC",2009-11-25,140680,0,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","Aniplex",0.765,0.618,10,-8.262,0,0.0484,0.0467,0.0148,0.317,0.762,94.996,4
spotify:track:2apuEKHO5m15u4YRKXAnYJ,"VERITAS (feat. KAREN)","kimama (Mixtape2018)","Hakobune;Karen",2018-12-27,173877,24,false,,1970-01-01T00:00:00Z,"j-rap","Noah's Ark Recordz",0.644,0.808,3,-2.269,0,0.24,0.54,0,0.113,0.812,97.985,4
spotify:track:0EhPZsTp9WiXxgW2kpBZuJ,"Dance With Night Wind","SILENT HILL3 （Original Soundtrack）","Akira Yamaoka",2003-07-16,321760,41,false,,1970-01-01T00:00:00Z,"japanische videospielmusik","Konami Digital Entertainment Co.,Ltd.",0.521,0.392,10,-11.149,0,0.03,0.00503,0.678,0.0737,0.474,83.469,4
